file,category,year,month,county,metric,value
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Darlington,Pending end of Month,840
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Dillon,Pending first of month,662
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Dillon,Pending first of month,674
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Dillon,Pending first of month,679
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Dillon,Pending first of month,685
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Dillon,Pending first of month,692
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Dillon,Pending first of month,704
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Dillon,Pending first of month,713
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Dillon,Pending first of month,728
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Dillon,Pending first of month,744
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Dillon,Pending first of month,747
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Dillon,Pending first of month,753
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Dillon,Pending first of month,755
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Dillon,Added,32
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Dillon,Added,27
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Dillon,Added,19
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Dillon,Added,24
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Dillon,Added,30
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Dillon,Added,18
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Dillon,Added,28
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Dillon,Added,33
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Dillon,Added,26
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Dillon,Added,30
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Dillon,Added,18
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Dillon,Added,23
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Dillon,Disposed,18
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Dillon,Disposed,24
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Dillon,Disposed,20
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Dillon,Disposed,17
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Dillon,Disposed,15
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Dillon,Disposed,12
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Dillon,Disposed,13
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Dillon,Disposed,18
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Dillon,Disposed,24
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Dillon,Disposed,24
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Dillon,Disposed,16
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Dillon,Disposed,15
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Dillon,Pending end of Month,676
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Dillon,Pending end of Month,677
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Dillon,Pending end of Month,678
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Dillon,Pending end of Month,692
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Dillon,Pending end of Month,707
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Dillon,Pending end of Month,710
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Dillon,Pending end of Month,728
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Dillon,Pending end of Month,743
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Dillon,Pending end of Month,746
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Dillon,Pending end of Month,753
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Dillon,Pending end of Month,755
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Dillon,Pending end of Month,763
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Dorchester,Pending first of month,936
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Dorchester,Pending first of month,923
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Dorchester,Pending first of month,912
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Dorchester,Pending first of month,913
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Dorchester,Pending first of month,880
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Dorchester,Pending first of month,889
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Dorchester,Pending first of month,871
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Dorchester,Pending first of month,884
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Dorchester,Pending first of month,906
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Dorchester,Pending first of month,906
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Dorchester,Pending first of month,
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Dorchester,Pending first of month,
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Dorchester,Added,57
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Dorchester,Added,68
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Dorchester,Added,62
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Dorchester,Added,59
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Dorchester,Added,51
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Dorchester,Added,51
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Dorchester,Added,60
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Dorchester,Added,75
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Dorchester,Added,101
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Dorchester,Added,101
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Dorchester,Added,
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Dorchester,Added,
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Dorchester,Disposed,63
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Dorchester,Disposed,87
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Dorchester,Disposed,67
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Dorchester,Disposed,105
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Dorchester,Disposed,56
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Dorchester,Disposed,81
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Dorchester,Disposed,59
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Dorchester,Disposed,62
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Dorchester,Disposed,71
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Dorchester,Disposed,71
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Dorchester,Disposed,
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Dorchester,Disposed,
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Dorchester,Pending end of Month,930
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Dorchester,Pending end of Month,904
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Dorchester,Pending end of Month,907
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Dorchester,Pending end of Month,867
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Dorchester,Pending end of Month,875
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Dorchester,Pending end of Month,859
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Dorchester,Pending end of Month,872
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Dorchester,Pending end of Month,897
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Dorchester,Pending end of Month,936
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Dorchester,Pending end of Month,936
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Dorchester,Pending end of Month,
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Dorchester,Pending end of Month,
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Edgefield,Pending first of month,231
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Edgefield,Pending first of month,251
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Edgefield,Pending first of month,265
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Edgefield,Pending first of month,273
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Edgefield,Pending first of month,280
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Edgefield,Pending first of month,269
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Edgefield,Pending first of month,276
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Edgefield,Pending first of month,283
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Edgefield,Pending first of month,292
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Edgefield,Pending first of month,291
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Edgefield,Pending first of month,287
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Edgefield,Pending first of month,275
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Edgefield,Added,28
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Edgefield,Added,27
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Edgefield,Added,29
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Edgefield,Added,25
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Edgefield,Added,23
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Edgefield,Added,20
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Edgefield,Added,14
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Edgefield,Added,21
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Edgefield,Added,32
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Edgefield,Added,35
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Edgefield,Added,31
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Edgefield,Added,18
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Edgefield,Disposed,8
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Edgefield,Disposed,12
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Edgefield,Disposed,17
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Edgefield,Disposed,10
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Edgefield,Disposed,38
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Edgefield,Disposed,8
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Edgefield,Disposed,7
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Edgefield,Disposed,10
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Edgefield,Disposed,28
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Edgefield,Disposed,31
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Edgefield,Disposed,39
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Edgefield,Disposed,18
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Edgefield,Pending end of Month,251
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Edgefield,Pending end of Month,266
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Edgefield,Pending end of Month,277
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Edgefield,Pending end of Month,288
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Edgefield,Pending end of Month,265
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Edgefield,Pending end of Month,281
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Edgefield,Pending end of Month,283
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Edgefield,Pending end of Month,294
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Edgefield,Pending end of Month,296
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Edgefield,Pending end of Month,295
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Edgefield,Pending end of Month,279
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Edgefield,Pending end of Month,275
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Fairfield,Pending first of month,262
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Fairfield,Pending first of month,266
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Fairfield,Pending first of month,272
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Fairfield,Pending first of month,281
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Fairfield,Pending first of month,286
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Fairfield,Pending first of month,286
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Fairfield,Pending first of month,287
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Fairfield,Pending first of month,287
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Fairfield,Pending first of month,289
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Fairfield,Pending first of month,297
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Fairfield,Pending first of month,295
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Fairfield,Pending first of month,279
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Fairfield,Added,21
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Fairfield,Added,28
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Fairfield,Added,31
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Fairfield,Added,24
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Fairfield,Added,31
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Fairfield,Added,35
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Fairfield,Added,24
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Fairfield,Added,28
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Fairfield,Added,37
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Fairfield,Added,32
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Fairfield,Added,25
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Fairfield,Added,18
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Fairfield,Disposed,17
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Fairfield,Disposed,22
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Fairfield,Disposed,31
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Fairfield,Disposed,20
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Fairfield,Disposed,31
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Fairfield,Disposed,34
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Fairfield,Disposed,24
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Fairfield,Disposed,26
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Fairfield,Disposed,30
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Fairfield,Disposed,33
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Fairfield,Disposed,41
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Fairfield,Disposed,34
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Fairfield,Pending end of Month,266
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Fairfield,Pending end of Month,272
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Fairfield,Pending end of Month,282
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Fairfield,Pending end of Month,285
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Fairfield,Pending end of Month,286
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Fairfield,Pending end of Month,287
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Fairfield,Pending end of Month,287
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Fairfield,Pending end of Month,289
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Fairfield,Pending end of Month,296
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Fairfield,Pending end of Month,296
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Fairfield,Pending end of Month,279
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Fairfield,Pending end of Month,263
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Florence,Pending first of month,2540
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Florence,Pending first of month,2622
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Florence,Pending first of month,2684
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Florence,Pending first of month,2754
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Florence,Pending first of month,2811
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Florence,Pending first of month,2854
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Florence,Pending first of month,2926
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Florence,Pending first of month,2953
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Florence,Pending first of month,2985
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Florence,Pending first of month,2922
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Florence,Pending first of month,3010
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Florence,Pending first of month,3030
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Florence,Added,114
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Florence,Added,104
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Florence,Added,108
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Florence,Added,118
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Florence,Added,97
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Florence,Added,128
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Florence,Added,111
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Florence,Added,128
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Florence,Added,153
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Florence,Added,165
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Florence,Added,112
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Florence,Added,161
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Florence,Disposed,29
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Florence,Disposed,39
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Florence,Disposed,30
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Florence,Disposed,62
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Florence,Disposed,54
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Florence,Disposed,46
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Florence,Disposed,84
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Florence,Disposed,90
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Florence,Disposed,212
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Florence,Disposed,67
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Florence,Disposed,87
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Florence,Disposed,103
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Florence,Pending end of Month,2625
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Florence,Pending end of Month,2687
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Florence,Pending end of Month,2762
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Florence,Pending end of Month,2810
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Florence,Pending end of Month,2854
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Florence,Pending end of Month,2936
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Florence,Pending end of Month,2953
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Florence,Pending end of Month,2991
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Florence,Pending end of Month,2926
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Florence,Pending end of Month,3020
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Florence,Pending end of Month,3035
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Florence,Pending end of Month,3088
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Georgetown,Pending first of month,620
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Georgetown,Pending first of month,615
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Georgetown,Pending first of month,619
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Georgetown,Pending first of month,636
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Georgetown,Pending first of month,650
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Georgetown,Pending first of month,655
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Georgetown,Pending first of month,1175
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Georgetown,Pending first of month,699
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Georgetown,Pending first of month,749
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Georgetown,Pending first of month,832
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Georgetown,Pending first of month,844
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Georgetown,Pending first of month,858
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Georgetown,Added,77
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Georgetown,Added,66
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Georgetown,Added,75
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Georgetown,Added,70
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Georgetown,Added,47
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Georgetown,Added,86
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Georgetown,Added,61
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Georgetown,Added,61
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Georgetown,Added,106
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Georgetown,Added,91
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Georgetown,Added,58
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Georgetown,Added,78
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Georgetown,Disposed,88
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Georgetown,Disposed,63
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Georgetown,Disposed,62
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Georgetown,Disposed,63
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Georgetown,Disposed,42
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Georgetown,Disposed,74
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Georgetown,Disposed,30
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Georgetown,Disposed,8
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Georgetown,Disposed,29
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Georgetown,Disposed,77
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Georgetown,Disposed,50
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Georgetown,Disposed,65
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Georgetown,Pending end of Month,609
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Georgetown,Pending end of Month,618
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Georgetown,Pending end of Month,632
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Georgetown,Pending end of Month,643
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Georgetown,Pending end of Month,655
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Georgetown,Pending end of Month,667
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Georgetown,Pending end of Month,1206
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Georgetown,Pending end of Month,752
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Georgetown,Pending end of Month,826
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Georgetown,Pending end of Month,846
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Georgetown,Pending end of Month,852
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Georgetown,Pending end of Month,871
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,July,Greenville,Pending first of month,3314
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,August,Greenville,Pending first of month,3332
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,September,Greenville,Pending first of month,3331
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,October,Greenville,Pending first of month,3404
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,November,Greenville,Pending first of month,3521
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2020,December,Greenville,Pending first of month,3571
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,January,Greenville,Pending first of month,3554
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,February,Greenville,Pending first of month,3606
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,March,Greenville,Pending first of month,3732
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,April,Greenville,Pending first of month,3896
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,May,Greenville,Pending first of month,3926
estate_monthly_caseload_2020_to_2021.xlsx,Estate,2021,June,Greenville,Pending first of month,3876
